agent_0,agent_1,agent_2,agent_3
2.4316019886734126,1.8822739459075644,2.4316019886734126,2.4316019886734126
1.6559888651317627,0.694257442168982,1.6559888651317627,1.6559888651317627
4.12470360778291,3.587729590166055,4.12470360778291,4.12470360778291
1.836780831067651,1.9213475022081652,1.836780831067651,1.836780831067651
3.2152040101193635,2.0131866638554268,3.2152040101193635,3.2152040101193635
1.8725842954561887,4.634390753863639,1.8725842954561887,1.8725842954561887
5.267708400520004,2.808663054530267,5.267708400520004,-0.39597344317065963
2.6792611869042893,2.331094767436862,2.6792611869042893,3.9898103230825637
2.1384800729500535,3.4058531783649575,2.1384800729500535,3.4058531783649575
4.30478584452213,2.9527116220170333,4.30478584452213,4.30478584452213
3.2653945090542167,2.1395819839596166,2.1395819839596166,2.1395819839596166
-1.0602452558623923,1.4567347490327471,1.844000117363599,1.844000117363599
3.9975461373882784,2.88320569794323,3.9975461373882784,2.570169387201668
2.018979078823604,1.1673309050422576,2.018979078823604,1.1673309050422576
2.311309097035264,2.6228468946944488,2.311309097035264,2.311309097035264
3.548617003148287,3.215234350727016,3.548617003148287,3.548617003148287
1.8028372601416258,1.3377912497541657,1.8028372601416258,1.8028372601416258
2.527279008726867,2.9238450347340055,1.895038514275239,2.527279008726867
3.9775244885761043,2.6390760283985744,3.9775244885761043,3.9775244885761043
1.9115370428581306,1.7187776435814828,1.9115370428581306,1.9115370428581306
2.8050688652161164,3.25212661077788,2.8050688652161164,2.8050688652161164
1.2688987369623577,3.6113280529594034,1.2688987369623577,1.2688987369623577
2.042979920317377,1.6877366557589362,3.1162118651365946,3.1162118651365946
3.036775674635781,3.5741282685367697,3.036775674635781,3.036775674635781
2.180950456296287,3.253657301112116,2.180950456296287,2.180950456296287
3.47352319333062,1.9595014262782193,3.47352319333062,3.47352319333062
5.018015509745235,1.5278924816758956,5.018015509745235,5.018015509745235
2.7530111683814336,2.7469454409271896,2.7530111683814336,2.7530111683814336
3.4172361081596314,-0.06758657958087966,3.4172361081596314,3.4172361081596314
2.091534697537316,1.5254541949511844,2.091534697537316,2.091534697537316
3.7312694830360282,2.188680349290133,3.7312694830360282,3.7312694830360282
3.019341751094319,2.5915762116049916,3.019341751094319,3.019341751094319
1.6785093358447378,2.817643632015817,1.6785093358447378,1.6785093358447378
3.9696198006988546,3.1033949420456444,3.9696198006988546,3.9696198006988546
3.0174538048283788,1.0991900250610556,3.0174538048283788,3.0174538048283788
2.4726095504886807,3.6290187226593495,2.4726095504886807,2.4726095504886807
1.0516147076192774,1.751512972589142,3.8806553951185787,3.8806553951185787
1.6352048436922357,3.59527990172628,1.6352048436922357,1.6352048436922357
2.695099859619042,1.6591878272674259,2.695099859619042,2.695099859619042
3.361432449659499,1.7981045725633698,1.6973893752805993,3.361432449659499
3.945909941364507,3.3210699369151544,3.945909941364507,3.945909941364507
3.425087467120961,1.62210369295367,3.425087467120961,3.425087467120961
2.1809468229731563,2.3903891530624297,2.1809468229731563,2.1809468229731563
3.795877025785366,2.4644362098175625,3.795877025785366,3.795877025785366
2.145753857196051,1.47869304761212,2.145753857196051,2.145753857196051
0.12356963426696632,3.259103417392807,3.259103417392807,0.12356963426696632
2.6094690386192356,0.6491128052929787,2.6094690386192356,0.23850333747449493
0.212624431354545,3.9743763908343173,3.6279406164318426,2.305171292144244
3.163287270618496,1.5540028413835516,3.163287270618496,3.163287270618496
3.1854712989980545,3.7799896175654983,3.1854712989980545,3.1854712989980545
4.2774561377627,3.0970879569795264,4.2774561377627,4.2774561377627
4.58518888266182,4.58518888266182,4.58518888266182,4.58518888266182
3.685310163990304,3.685310163990304,3.685310163990304,3.685310163990304
3.1765832412394968,3.1765832412394968,3.1765832412394968,3.1765832412394968
2.9220684386874796,1.65543842110967,2.6239651892880476,2.9220684386874796
0.47025161134323457,2.2584355221813612,0.47025161134323457,2.2584355221813612
2.947362593879386,2.947362593879386,2.947362593879386,2.947362593879386
4.137120471766876,4.137120471766876,4.137120471766876,4.137120471766876
1.972588995895585,1.972588995895585,1.972588995895585,1.972588995895585
1.7928349054165453,1.7928349054165453,1.7928349054165453,1.7928349054165453
2.2800197313461656,2.2800197313461656,2.2800197313461656,2.2800197313461656
1.9891254787763009,-1.1310499705316364,1.9891254787763009,1.9891254787763009
3.1127499019387073,3.1127499019387073,3.1127499019387073,3.1127499019387073
2.8722114234716662,2.8722114234716662,2.8722114234716662,1.3447964314022918
3.4158330578006204,3.4158330578006204,3.4158330578006204,3.4158330578006204
1.42533974888011,1.42533974888011,1.42533974888011,1.8342778021431905
1.491473978956915,1.491473978956915,1.491473978956915,2.910376501145344
4.14006309985021,4.14006309985021,4.14006309985021,4.14006309985021
3.348267561245605,3.348267561245605,3.348267561245605,3.3349272492310695
2.9228429117037393,2.9228429117037393,2.9228429117037393,1.7683493059752107
3.2026784549923883,3.2026784549923883,3.2026784549923883,3.2026784549923883
2.056099478310812,2.056099478310812,2.056099478310812,1.8963005969439684
3.7716781543376996,2.6649896973830502,3.7716781543376996,3.7716781543376996
3.4859740910828014,3.4859740910828014,3.4859740910828014,3.4859740910828014
3.772143574604515,2.8075250810225567,3.772143574604515,3.772143574604515
3.5496763084870198,3.5496763084870198,3.5496763084870198,3.5496763084870198
3.5415703145851753,3.5415703145851753,3.5415703145851753,3.5415703145851753
4.066705965763875,4.066705965763875,4.066705965763875,4.066705965763875
3.1153151825722047,3.1153151825722047,3.1153151825722047,3.1153151825722047
3.481305842421025,3.481305842421025,3.481305842421025,3.481305842421025
3.0186074789735624,-1.37877651362288,3.0186074789735624,3.0186074789735624
1.240271869158195,2.024147621665366,1.240271869158195,1.240271869158195
2.0998186152169755,2.0998186152169755,2.0998186152169755,2.0998186152169755
4.236389078929565,4.236389078929565,4.236389078929565,4.236389078929565
3.0751129270768325,3.0751129270768325,3.0751129270768325,3.0751129270768325
4.136573662376453,4.136573662376453,4.136573662376453,4.136573662376453
3.86886878444128,3.86886878444128,3.86886878444128,3.86886878444128
4.145879040469902,4.145879040469902,4.145879040469902,4.145879040469902
